video_id,comment_number,sarcastic,comment
eBfw5NMgizU,129,False,"Here is how she could have killed her baby when she was pregnant:

When you drink bleach while pregnant, you're not only endangering yourself, but also the baby. The body takes half of what you consume and transfers it to your baby. The baby's body automatically creates its own umbilical cord and placenta, as well as amniotic fluid, so there's really nothing you can do as the mother to prevent the connection between your eating habits, the umbilical cord, and the placenta. The placenta gives the baby nutrients, but the substances you consume must be healthy. Otherwise, your baby will directly absorb the chemicals from the bleach into their system. Therefore, her putting bleach on a napkin and eating it means that the bleach could have quite literally entered her baby's stomach and injured the baby.

I do not like that they teach parents that the unborn baby is not a person, because this implies that parents who don't care about their unborn child might think, ""Oh, it's not a person, so I can do what I want,"" and then they start feeding the unborn baby bleach, especially when they fully intend to give birth. They know the unborn baby will become what they deem as a person but do not care about how that person is created, formed, or even about how that person will live life. It's one thing when you have a disabled unborn child who is going to be born with a disability and you choose to give birth. That's out of your control, and you have every right to have your own child. But to deliberately eat something harmful, knowing that you're going to give birth to a human being who will have to live life like the rest of us, seems like a lack of foresight and consideration for the future child."
eBfw5NMgizU,130,False,is she still alive?
eBfw5NMgizU,131,False,Bro fuck they muy eyes and nose start to burn after 10 minutes of my mom cleaning the kitchen with it is a mood of bleach and fabulous
eBfw5NMgizU,132,False,To dělám taky... Docela dobrý...
eBfw5NMgizU,133,False,Dude can you imagine the feeling of bleach in your vagina?
eBfw5NMgizU,134,False,"Don’t waste your money dear, you will never be a White girl."
eBfw5NMgizU,135,False,i laughed my ass off when i saw that thumbnail
eBfw5NMgizU,136,False,"Wow, so it looks like her hormones triggered this. It’s amazing with pregnancy will do to person."
eBfw5NMgizU,137,False,She probably has undiagnosed OCD.  Using very little bit of bleach in the bathwater is fine. But she uses way too much.
eBfw5NMgizU,138,False,I don't like the smell of bleach. It's just too strong and puts my nose is sensory overload.
eBfw5NMgizU,139,False,She boutta go from black to white if she continues bathing in it💀💀
eBfw5NMgizU,140,False,"I’m addicted to breathing, it all started when I was 5 sec old"
eBfw5NMgizU,141,False,"“My skin tingles so that means it’s time to get out”? No, that means it’s time to. go to a psychiatric ward."
eBfw5NMgizU,142,False,I just want to know how her skin is normal and frankly how shes alive after ingesting it and inhaling it for so long! 😧
eBfw5NMgizU,143,False,I'm addicted to reading comments
eBfw5NMgizU,144,False,Surprised she's not drinking it tbh.
eBfw5NMgizU,145,False,nooo that will damage her body and she will die form bathing in that
eBfw5NMgizU,146,False,I’m addicted to sniffing my dog farts 😂haha
eBfw5NMgizU,147,False,if you wanna die just say so like damn..
eBfw5NMgizU,148,False,I hate bleach. I only use it for certain cleaning. It burns my hands if I get it on them for too long. I couldn’t imagine bathing in it.
eBfw5NMgizU,149,False,Her poor vagina
eBfw5NMgizU,150,False,Literally the Uncle ruckus skin care technique
eBfw5NMgizU,151,False,Some people are sick! She needs help!
eBfw5NMgizU,152,False,i mean i guess we know her house clean🤷🏽‍♀️
eBfw5NMgizU,153,False,Ichigo be like
eBfw5NMgizU,154,False,Where is she now lol
eBfw5NMgizU,155,False,i clean my whole house with bleach 🤣🤣 her house is spotless u can eat off her floor 🤣
eBfw5NMgizU,156,False,I'm surprised you don't have excruciating headache because of the bleach chemicals.
eBfw5NMgizU,157,False,"Ah yes, I too like the feeling of my skin turning into soap"
eBfw5NMgizU,158,False,She wants to be like Michael Jackson
eBfw5NMgizU,159,False,Cleaning with bleach and bathing in it is not weird.  However drinking it probably not that good. Especially while being pregnant.
eBfw5NMgizU,160,False,This isn’t real. There’s no way she wouldn’t be alive
eBfw5NMgizU,161,False,Doesnt that burn her coochie I wonder if her pubes are bleached
eBfw5NMgizU,162,False,The thumbnail of her eyes being so red is so funny
eBfw5NMgizU,163,False,My eyes are burning
eBfw5NMgizU,164,False,What the? This is just…. Wow!
eBfw5NMgizU,165,False,Did her baby come out White? 😂😂
eBfw5NMgizU,166,False,I also bathe in bleach! :D Well whaddya know? The man who constantly and accidentally explores the dark side of the internet isn’t alone!
eBfw5NMgizU,167,False,Ya know I got a real interesting anime for her to watch
eBfw5NMgizU,168,False,what if she accidently swallows is it
eBfw5NMgizU,169,False,Omg her vagina must burn from the bleach in the bathwater.
eBfw5NMgizU,170,False,Meanwhile I wash my hands with water for at least 1 minute after dealing with bleach plus while wearing gloves
eBfw5NMgizU,171,False,This isn't real. If she put bleach in her bath water you know damn well her 😺 would be irratated as hell.
eBfw5NMgizU,172,False,I hope her baby was taken away at birth and given to a very safe loving and caring foster family that will truly love and help them because that lady from strange addiction saying she was eating Clorox dipped tissue paper while pregnant is clearly not okay mentally.
eBfw5NMgizU,173,False,What's wrong with these people? That's scarier than even from a horror movie. 😳🤐🤣
eBfw5NMgizU,174,False,"When I was pregnant with my last child I had to smell my hot water bottle , it was an unbelievable craving but I needed to smell the rubber so bad, thankfully it never lasted or I would be on this show 😅"
eBfw5NMgizU,175,False,Shesh nice and clean
eBfw5NMgizU,176,False,How she not in jail for attempted murder
eBfw5NMgizU,177,False,At least her house is clean😭
eBfw5NMgizU,178,False,Oh my gawd
eBfw5NMgizU,179,False,"1Jn 2:1My little children, these things write I unto you, that ye sin not. And if any man sin, we have an advocate with the Jesus Christ the righteous: 
1Jn 2:2  And he is the propitiation for our sins: and not for ours only, but also for the sins of the whole world. 
1Jn 2:3  And hereby we do know that we know him, if we keep his commandments. 
1Jn 2:4  He that saith, I know him, and keepeth not his commandments, is a liar, and the truth is not in him.
do Gods will dont burn in hell, belief is not enough to get in heaven you have to do his commandments"
eBfw5NMgizU,180,False,"If bleach ever runs out, she'll have anrevous breakdown."
eBfw5NMgizU,181,False,"Hello my name is Mira and I’m addicting to breathing air it started when I was a newborn and I also breathe every second in my sleep, when I take a poop, when I pee, when I go out, when I shower, when I eat, everything I have been having trouble with it because it’s just so out of control so that’s my addiction I really need you guys support!"
eBfw5NMgizU,182,False,"Woman stop it.
You just wanna become white
SHAME! ON YOU!"
eBfw5NMgizU,183,False,Woman you're a psycho
eBfw5NMgizU,184,False,jus use alchol alcohal do the same
eBfw5NMgizU,185,False,i lik her atleast ik she clean
eBfw5NMgizU,186,False,If she puts it in her bathwater i know her 🐱 tore up from the floor up😭😭😭
eBfw5NMgizU,187,False,i bet she saw something very inappropriate and that why she started this
eBfw5NMgizU,188,False,"She is taking showers with bleach and ect everyday but when I clean one thing with bleach everyone that is around the area that I cleaned with bleach they will start coughing
Like how can she do that everyday?"
eBfw5NMgizU,189,False,How does ur poussay not sting 😢
eBfw5NMgizU,190,False,Coronavirus is banned from the chat.
eBfw5NMgizU,191,False,Please get her some help.  Bleach causes cancer.
eBfw5NMgizU,192,False,She looks like she smoked weed
eBfw5NMgizU,193,False,Her skin must be bright red by now and her eyes look terrible.
eBfw5NMgizU,194,False,I’m not surprised if she’s hurting all over.
eBfw5NMgizU,195,False,I love the smell of bleach but the second it makes contact with my skin oh hell no
eBfw5NMgizU,196,False,do u need help ? i can send help
eBfw5NMgizU,197,False,She's trying to turn herself white 💀
eBfw5NMgizU,198,False,"I literally can't even stand next to bleach bottles, I despise bleach that much. It's wild that people even choose to use it. Have you seen what that sh!t does to a concrete floor? You're pretty much cleaning with acid."
eBfw5NMgizU,199,False,"All she got to do now is drink until her dna dissolves then she can commit crimes and leave no evidence, as long as their no onlookers or cameras."
eBfw5NMgizU,200,False,If she take a bath in it I bet her thing burn
eBfw5NMgizU,201,False,Um swallowing tissues of bleach?….whilst pregnant? Make it make sense
eBfw5NMgizU,202,False,Send your infected to go quarantine there
eBfw5NMgizU,203,False,She’s trying to become Michael Jackson
eBfw5NMgizU,204,False,How tf her baby didn’t have problems?? She was drinking bleach the hellll😂
eBfw5NMgizU,205,False,i KNOW her skin is drier than the desert
eBfw5NMgizU,206,False,I love bleach too omg lol
eBfw5NMgizU,207,False,And she still Black 💀
eBfw5NMgizU,208,False,So she's just willfully damaging her child's lungs.
eBfw5NMgizU,209,False,Bathing in BLEACH? How does she not have chemical burns? How is her 🐱 not RAW?!
eBfw5NMgizU,210,False,"This kind of Addiction is simply weird you know my friend,😊😊😊"
eBfw5NMgizU,211,False,Just please externinatus/asteroid the planet to death.
eBfw5NMgizU,212,False,This is terrible I just wanna throw up from watching this
eBfw5NMgizU,213,False,I can't believe she's 28 years old
eBfw5NMgizU,214,False,The bleach doesnt work
eBfw5NMgizU,215,False,Is this even real????
eBfw5NMgizU,216,False,She better never get vinegar or she's so dead
eBfw5NMgizU,217,False,"Now that's a good type of addiction, you could always use an extra cleaning"
eBfw5NMgizU,218,False,she has a bath with it bro
eBfw5NMgizU,219,False,How is she not dead?
eBfw5NMgizU,220,False,She must have seen too much gacha heat lmao-
eBfw5NMgizU,221,False,*Goes to comments for racist comments*
eBfw5NMgizU,222,False,I'm pretty sure bleach can tear your skin???? She must be an alien 👽 😳
eBfw5NMgizU,223,False,Like that doesn't give her an infection in her hoo ha ???
eBfw5NMgizU,224,False,How does her skin not look inflamed and irritated. The other day all I did was use too much Clorox without gloves and my hands were irritated the rest of the day no matter how much I motioned them. This woman is bathing in it!
eBfw5NMgizU,225,False,Tbh bathing in bleach ain’t as bad as it seems it’s good for people who have eczema just don’t use the whole bottle.
eBfw5NMgizU,226,False,Bleach bathing help with some ezema conditions.
eBfw5NMgizU,227,False,Im addicted to smelling crack
eBfw5NMgizU,228,False,does anyone know how she’s doing now?? I hope she’s better.
eBfw5NMgizU,229,False,I read this as “”I have an addiction to breathing””
eBfw5NMgizU,230,False,I’m addicted too taking massive shits in the toilet because I eat taco bell😅
eBfw5NMgizU,231,False,go drink some water girly
eBfw5NMgizU,232,False,what the fuck
eBfw5NMgizU,233,False,How she still black
eBfw5NMgizU,234,False,Im suprised this woman is still alive
eBfw5NMgizU,235,False,That's so wrong idk what up in her head she needs therapy all people addicted to wired stuff
eBfw5NMgizU,236,False,Better than drinking it
eBfw5NMgizU,237,False,This has gone too far..
eBfw5NMgizU,238,False,Her coochie is definitely WHITE and burnt
eBfw5NMgizU,239,False,Omfg my sister in law showers with bleach even her privates idk how she still has skin
eBfw5NMgizU,240,False,SHE BATHES IN IT?!?!?! wouldn't that hurt your _ 💀💀💀
eBfw5NMgizU,241,False,It’s fake how you know is bleach n not water they all do this fake shows for views obviously 😂
eBfw5NMgizU,242,False,If she takes baths in bleach what happens if she get it in her mouth or eyes? Or other sensitive areas. That can’t be good for one bit. And her skin? Wouldn’t she get sores and stuff? I mean that is chemicals made for cleaning your home from germs and other stuff and not to be used as soap 🤔😵‍💫
eBfw5NMgizU,243,False,I am very sad for the children living with that smell.
eBfw5NMgizU,244,False,POV: you watched gacha heat
eBfw5NMgizU,245,False,She's going to survive the Covid-19 pandemic
eBfw5NMgizU,246,False,"girl it will damage your ""secret girl spot"" if u keepon bathing in that goddamn bleach"
eBfw5NMgizU,247,False,what does it feel like.. maybe painful
eBfw5NMgizU,248,False,nobody mikeal jackson :💀☠💀💀
eBfw5NMgizU,249,False,this is so sad i hope she gets help and her and her kid are well <3 but why the camra man kinda
eBfw5NMgizU,250,False,Want bathing 🧼 in bleach take the color of your skin out
eBfw5NMgizU,251,False,At least she clean 😂
eBfw5NMgizU,252,False,Y’all know this isn’t real right
eBfw5NMgizU,253,False,The worlds most clean house. Although the bleach smell would be overpowering
eBfw5NMgizU,254,False,I'm addicted to math
eBfw5NMgizU,255,False,I wonder if she drinks it too.
eBfw5NMgizU,256,False,Does her 😻 not burn
eBfw5NMgizU,257,False,Her eyes got red in the tub...
eBfw5NMgizU,258,False,Bro must of experienced alot of cringe and saved it to now bathing in bleach lol
eBfw5NMgizU,259,False,Anyone else get a full-on f****** migraine watching this oh God the smell dude🤮
eBfw5NMgizU,260,False,I’m addicted to eating ice Lmaoo
eBfw5NMgizU,261,False,a dr on YouTube shorts said bleach baths are good for eczema and other skin care
eBfw5NMgizU,262,False,Wow that dangerous and poisonous
eBfw5NMgizU,263,False,Bruh she is gonna kill herself bc of bleach like she bathes in it she is taking this too far
eBfw5NMgizU,264,False,not her dipping tissue in bleach & eating it 🙀
eBfw5NMgizU,265,False,"tlc uk also stands for

Tiny
Loser
Chamber 

Utterly 
Kid content
 
:)"
eBfw5NMgizU,266,False,"use dettol instead, if you have  to, its not a a good idea thogh, but dettol won burn the dlicate intimate areas."
eBfw5NMgizU,267,False,"I swear, TLC is coming out with satire, but they’re not!💀"
eBfw5NMgizU,268,False,"Even if you dilute bleach to the directions on the bottle to sanitize dishes, it will still permanently fuck your hands and nails up if you do it often enough. It's been about 8 years and the skin on my hands and my nails are still weak.  Be careful with this stuff."
eBfw5NMgizU,269,False,what does ---- take them like peel meean.
eBfw5NMgizU,270,False,Wow she doesn't know how Bleach IS killing her body
eBfw5NMgizU,271,False,man ur not gonna get white
eBfw5NMgizU,272,False,I bet she never gets sick. Germs don’t have a chance to get to her.🦠🤛😬
eBfw5NMgizU,273,False,*baths in ohio be like :*
eBfw5NMgizU,274,False,smell of bleach 🤢🤢🤢🤢🤢🤢🤢🤢
eBfw5NMgizU,275,False,I feel so sorry for her Pussy omg that can’t be healthy at all
eBfw5NMgizU,276,False,My sister take bleach baths
eBfw5NMgizU,277,False,Says “I don’t consider myself a germaphobe.” *Cleans house from top to bottom daily with bleach. 😅
eBfw5NMgizU,278,False,How is she not dead?!
eBfw5NMgizU,279,False,"I also clean my toilet with bleach
*cuts to her putting it in the toilet water*"
eBfw5NMgizU,280,False,"Nobody:
Skin care addicts: JESUS CHRIST GET EVRY GOD DAME SKIN CARE PRODECT  YOU GOT AND GIVE IT TO HER SHE NEEDS IT MOR"
eBfw5NMgizU,281,False,WHAT THE FUCK IS WRONG WITH U HUMAN BEING! U r weird as fuck!🤬🖕🏿🚫🤬
eBfw5NMgizU,282,False,She definitely douche with it 😱😱😱😳😳😳😳😳😳 WTFRUFKM 😂😆😆😆😆😆
eBfw5NMgizU,283,False,Wonder how she did with COVID...lol
eBfw5NMgizU,284,False,Eyes Are red you drink a Lot lava gets burnside eyes It ok I take you hospital woman
eBfw5NMgizU,285,False,so if one day bleach decides to fw u and go inside yuh coochey when u put it in yah bath water i wont be suprised
eBfw5NMgizU,286,False,She bathes in bleach?!?
eBfw5NMgizU,287,False,I addicted to eating sardines
eBfw5NMgizU,288,False,The black community has taken away your black card. Best of luck
eBfw5NMgizU,289,False,I'm sorry what???! Like.... How can you enjoy this?
eBfw5NMgizU,290,False,Her house is hell for all bacteria probably.
eBfw5NMgizU,291,False,i was addicted to drinking cough syrup when i was like 10 idk why
eBfw5NMgizU,292,False,1:52 mummy? Why do these bubbles taste fun...AHHHHH
eBfw5NMgizU,293,False,when i was younger i cried because of the smell so it’s really hard to imagine bathing in it.
eBfw5NMgizU,294,False,"WHY, HOW MY GUY HOW DO PEOPLE FIND THESE ADDICTIONS 😐"
eBfw5NMgizU,295,False,She baths in it. It's getting IN HER PARTS.  Ifykyk what I'm talking about
eBfw5NMgizU,296,False,Is bleach are not dangerous for body? 😵😰
eBfw5NMgizU,297,False,i was 10 when i first saw this. for some reason i used to get nightmares of her and her red eyes
eBfw5NMgizU,298,False,Me when I see something unholy:
eBfw5NMgizU,299,False,She might kill the baby with that bleach
eBfw5NMgizU,300,False,Why would you bath in bleach
